Date/Time,H2S,Black Carbon
6/2/2020 23:55,0.42,NA
6/3/2020 0:00,0.38,NA
6/3/2020 0:05,0.31,NA
6/3/2020 0:10,0.31,NA
6/3/2020 0:15,0.43,NA
6/3/2020 0:20,0.43,NA
6/3/2020 0:25,0.44,NA
6/3/2020 0:30,0.51,NA
6/3/2020 0:35,0.46,NA
6/3/2020 0:40,0.63,NA
6/3/2020 0:45,1.5,NA
6/3/2020 0:50,1.68,NA
6/3/2020 0:55,1.16,NA
6/3/2020 1:00,1.45,NA
6/3/2020 1:05,0.93,NA
6/3/2020 1:10,0.69,NA
6/3/2020 1:15,0.51,NA
6/3/2020 1:20,0.43,NA
6/3/2020 1:25,0.51,NA
6/3/2020 1:30,0.69,NA
6/3/2020 1:35,0.69,NA
6/3/2020 1:40,0.43,NA
6/3/2020 1:45,0.35,NA
6/3/2020 1:50,0.4,NA
6/3/2020 1:55,0.39,NA
6/3/2020 2:00,0.42,NA
6/3/2020 2:05,0.45,NA
6/3/2020 2:10,0.54,NA
6/3/2020 2:15,0.86,NA
6/3/2020 2:20,1.72,NA
6/3/2020 2:25,2.1,NA
6/3/2020 2:30,1.68,NA
6/3/2020 2:35,0.79,NA
6/3/2020 2:40,0.73,NA
6/3/2020 2:45,0.62,NA
6/3/2020 2:50,0.59,NA
6/3/2020 2:55,0.75,NA
6/3/2020 3:00,0.7,NA
6/3/2020 3:05,0.84,NA
6/3/2020 3:10,1.06,NA
6/3/2020 3:15,1.28,NA
6/3/2020 3:20,1.46,NA
6/3/2020 3:25,1.24,NA
6/3/2020 3:30,0.88,NA
6/3/2020 3:35,0.6,NA
6/3/2020 3:40,0.36,NA
6/3/2020 3:45,0.34,NA
6/3/2020 3:50,0.28,NA
6/3/2020 3:55,0.58,NA
6/3/2020 4:00,0.49,NA
6/3/2020 4:05,0.52,NA
6/3/2020 4:10,0.51,NA
6/3/2020 4:15,0.52,NA
6/3/2020 4:20,0.51,NA
6/3/2020 4:25,0.54,NA
6/3/2020 4:30,0.49,NA
6/3/2020 4:35,0.35,NA
6/3/2020 4:40,0.37,NA
6/3/2020 4:45,0.4,NA
6/3/2020 4:50,0.37,NA
6/3/2020 4:55,0.43,NA
6/3/2020 5:00,0.57,NA
6/3/2020 5:05,0.58,NA
6/3/2020 5:10,0.5,NA
6/3/2020 5:15,0.4,NA
6/3/2020 5:20,0.48,NA
6/3/2020 5:25,0.7,NA
6/3/2020 5:30,0.61,NA
6/3/2020 5:35,0.61,NA
6/3/2020 5:40,0.53,NA
6/3/2020 5:45,0.54,NA
6/3/2020 5:50,0.53,NA
6/3/2020 5:55,0.44,NA
6/3/2020 6:00,0.52,NA
6/3/2020 6:05,0.77,NA
6/3/2020 6:10,0.63,NA
6/3/2020 6:15,0.71,NA
6/3/2020 6:20,0.73,NA
6/3/2020 6:25,0.74,NA
6/3/2020 6:30,0.68,NA
6/3/2020 6:35,0.77,NA
6/3/2020 6:40,0.64,NA
6/3/2020 6:45,0.51,NA
6/3/2020 6:50,0.56,NA
6/3/2020 6:55,0.49,NA
6/3/2020 7:00,0.45,NA
6/3/2020 7:05,0.56,NA
6/3/2020 7:10,0.69,NA
6/3/2020 7:15,0.73,NA
6/3/2020 7:20,0.86,NA
6/3/2020 7:25,0.68,NA
6/3/2020 7:30,0.61,NA
6/3/2020 7:35,0.68,NA
6/3/2020 7:40,0.79,NA
6/3/2020 7:45,0.82,NA
6/3/2020 7:50,0.89,NA
6/3/2020 7:55,0.91,NA
6/3/2020 8:00,0.94,NA
6/3/2020 8:05,0.81,NA
6/3/2020 8:10,0.96,NA
6/3/2020 8:15,1.34,NA
6/3/2020 8:20,1.35,NA
6/3/2020 8:25,0.8,NA
6/3/2020 8:30,0.72,NA
6/3/2020 8:35,0.68,NA
6/3/2020 8:40,0.59,NA
6/3/2020 8:45,0.57,NA
6/3/2020 8:50,0.56,NA
6/3/2020 8:55,0.38,NA
6/3/2020 9:00,0.26,NA
6/3/2020 9:05,0.73,NA
6/3/2020 9:10,0.85,NA
6/3/2020 9:15,0.23,NA
6/3/2020 9:20,0.21,NA
6/3/2020 9:25,0.32,NA
6/3/2020 9:30,0.34,NA
6/3/2020 9:35,0.33,NA
6/3/2020 9:40,0.38,NA
6/3/2020 9:45,0.38,NA
6/3/2020 9:50,0.35,NA
6/3/2020 9:55,0.44,NA
6/3/2020 10:00,0.4,NA
6/3/2020 10:05,0.46,NA
6/3/2020 10:10,0.43,NA
6/3/2020 10:15,0.53,NA
6/3/2020 10:20,0.37,NA
6/3/2020 10:25,0.33,NA
6/3/2020 10:30,0.31,NA
6/3/2020 10:35,0.39,NA
6/3/2020 10:40,0.37,NA
6/3/2020 10:45,0.35,NA
6/3/2020 10:50,0.37,NA
6/3/2020 10:55,0.38,NA
6/3/2020 11:00,0.42,NA
6/3/2020 11:05,0.44,NA
6/3/2020 11:10,0.45,NA
6/3/2020 11:15,0.42,NA
6/3/2020 11:20,0.32,NA
6/3/2020 11:25,0.3,NA
6/3/2020 11:30,0.23,NA
6/3/2020 11:35,0.39,NA
6/3/2020 11:40,0.38,NA
6/3/2020 11:45,0.42,NA
6/3/2020 11:50,0.37,NA
6/3/2020 11:55,0.36,NA
6/3/2020 12:00,0.4,NA
6/3/2020 12:05,0.52,NA
6/3/2020 12:10,0.49,NA
6/3/2020 12:15,0.44,NA
6/3/2020 12:20,0.41,NA
6/3/2020 12:25,0.38,NA
6/3/2020 12:30,0.36,NA
6/3/2020 12:35,0.43,NA
6/3/2020 12:40,0.32,NA
6/3/2020 12:45,0.31,NA
6/3/2020 12:50,0.36,NA
6/3/2020 12:55,0.34,NA
6/3/2020 13:00,0.47,NA
6/3/2020 13:05,0.49,NA
6/3/2020 13:10,0.5,NA
6/3/2020 13:15,0.44,NA
6/3/2020 13:20,0.4,NA
6/3/2020 13:25,0.41,NA
6/3/2020 13:30,0.48,NA
6/3/2020 13:35,0.47,NA
6/3/2020 13:40,0.38,NA
6/3/2020 13:45,0.34,NA
6/3/2020 13:50,0.21,NA
6/3/2020 13:55,0.19,NA
6/3/2020 14:00,0.16,NA
6/3/2020 14:05,0.26,NA
6/3/2020 14:10,0.29,NA
6/3/2020 14:15,0.25,NA
6/3/2020 14:20,0.21,NA
6/3/2020 14:25,0.27,NA
6/3/2020 14:30,0.32,NA
6/3/2020 14:35,0.37,NA
6/3/2020 14:40,0.46,NA
6/3/2020 14:45,0.45,NA
6/3/2020 14:50,0.45,NA
6/3/2020 14:55,0.52,NA
6/3/2020 15:00,0.47,NA
6/3/2020 15:05,0.49,NA
6/3/2020 15:10,0.5,NA
6/3/2020 15:15,0.56,NA
6/3/2020 15:20,0.56,NA
6/3/2020 15:25,0.43,NA
6/3/2020 15:30,0.31,NA
6/3/2020 15:35,0.44,NA
6/3/2020 15:40,0.32,NA
6/3/2020 15:45,0.33,NA
6/3/2020 15:50,0.36,NA
6/3/2020 15:55,0.33,NA
6/3/2020 16:00,0.43,NA
6/3/2020 16:05,0.32,NA
6/3/2020 16:10,0.28,NA
6/3/2020 16:15,0.3,NA
6/3/2020 16:20,0.31,NA
6/3/2020 16:25,0.38,NA
6/3/2020 16:30,0.45,NA
6/3/2020 16:35,0.51,NA
6/3/2020 16:40,0.42,NA
6/3/2020 16:45,0.42,NA
6/3/2020 16:50,0.36,NA
6/3/2020 16:55,0.38,NA
6/3/2020 17:00,0.4,NA
6/3/2020 17:05,0.42,NA
6/3/2020 17:10,0.49,NA
6/3/2020 17:15,0.49,NA
6/3/2020 17:20,0.49,NA
6/3/2020 17:25,0.4,NA
6/3/2020 17:30,0.37,NA
6/3/2020 17:35,0.49,NA
6/3/2020 17:40,0.42,NA
6/3/2020 17:45,0.3,NA
6/3/2020 17:50,0.35,NA
6/3/2020 17:55,0.41,NA
6/3/2020 18:00,0.41,NA
6/3/2020 18:05,0.45,NA
6/3/2020 18:10,0.39,NA
6/3/2020 18:15,0.33,NA
6/3/2020 18:20,0.42,NA
6/3/2020 18:25,0.4,NA
6/3/2020 18:30,0.44,NA
6/3/2020 18:35,0.32,NA
6/3/2020 18:40,0.27,NA
6/3/2020 18:45,0.4,NA
6/3/2020 18:50,0.37,NA
6/3/2020 18:55,0.41,NA
6/3/2020 19:00,0.43,NA
6/3/2020 19:05,0.38,NA
6/3/2020 19:10,0.36,NA
6/3/2020 19:15,0.37,NA
6/3/2020 19:20,0.42,NA
6/3/2020 19:25,0.38,NA
6/3/2020 19:30,0.33,NA
6/3/2020 19:35,0.43,NA
6/3/2020 19:40,0.57,NA
6/3/2020 19:45,0.79,NA
6/3/2020 19:50,0.88,NA
6/3/2020 19:55,0.63,NA
6/3/2020 20:00,0.64,NA
6/3/2020 20:05,0.53,NA
6/3/2020 20:10,0.54,NA
6/3/2020 20:15,0.52,NA
6/3/2020 20:20,0.42,NA
6/3/2020 20:25,0.45,NA
6/3/2020 20:30,0.66,NA
6/3/2020 20:35,0.92,NA
6/3/2020 20:40,0.88,NA
6/3/2020 20:45,0.72,NA
6/3/2020 20:50,0.55,NA
6/3/2020 20:55,0.39,NA
6/3/2020 21:00,0.33,NA
6/3/2020 21:05,0.28,NA
6/3/2020 21:10,0.32,NA
6/3/2020 21:15,0.3,NA
6/3/2020 21:20,0.24,NA
6/3/2020 21:25,0.3,NA
6/3/2020 21:30,0.34,NA
6/3/2020 21:35,0.32,NA
6/3/2020 21:40,0.35,NA
6/3/2020 21:45,0.3,NA
6/3/2020 21:50,0.26,NA
6/3/2020 21:55,0.38,NA
6/3/2020 22:00,0.39,NA
6/3/2020 22:05,0.35,NA
6/3/2020 22:10,0.38,NA
6/3/2020 22:15,0.4,NA
6/3/2020 22:20,0.35,NA
6/3/2020 22:25,0.32,NA
6/3/2020 22:30,0.36,NA
6/3/2020 22:35,0.32,NA
6/3/2020 22:40,0.42,NA
6/3/2020 22:45,0.36,NA
6/3/2020 22:50,0.2,NA
6/3/2020 22:55,0.17,NA
6/3/2020 23:00,0.18,NA
6/3/2020 23:05,0.22,NA
6/3/2020 23:10,0.2,NA
6/3/2020 23:15,0.22,NA
6/3/2020 23:20,0.3,NA
6/3/2020 23:25,0.25,NA
6/3/2020 23:30,0.22,NA
6/3/2020 23:35,0.27,NA
6/3/2020 23:40,0.28,NA
6/3/2020 23:45,0.27,NA
6/3/2020 23:50,0.22,NA
6/3/2020 23:55,0.34,NA
6/4/2020 0:00,0.38,NA
6/4/2020 0:05,0.46,NA
6/4/2020 0:10,0.42,NA
6/4/2020 0:15,0.46,NA
6/4/2020 0:20,0.42,NA
6/4/2020 0:25,0.44,NA
6/4/2020 0:30,0.45,NA
6/4/2020 0:35,0.46,NA
6/4/2020 0:40,0.32,NA
6/4/2020 0:45,0.25,NA
6/4/2020 0:50,0.33,NA
6/4/2020 0:55,0.41,NA
6/4/2020 1:00,0.44,NA
6/4/2020 1:05,0.4,NA
6/4/2020 1:10,0.27,NA
6/4/2020 1:15,0.33,NA
6/4/2020 1:20,0.29,NA
6/4/2020 1:25,0.33,NA
6/4/2020 1:30,0.45,NA
6/4/2020 1:35,0.41,NA
6/4/2020 1:40,0.39,NA
6/4/2020 1:45,0.31,NA
6/4/2020 1:50,0.3,NA
6/4/2020 1:55,0.31,NA
6/4/2020 2:00,0.42,NA
6/4/2020 2:05,0.37,NA
6/4/2020 2:10,0.31,NA
6/4/2020 2:15,0.38,NA
6/4/2020 2:20,0.35,NA
6/4/2020 2:25,0.33,NA
6/4/2020 2:30,0.42,NA
6/4/2020 2:35,0.39,NA
6/4/2020 2:40,0.37,NA
6/4/2020 2:45,0.38,NA
6/4/2020 2:50,0.36,NA
6/4/2020 2:55,0.41,NA
6/4/2020 3:00,0.36,NA
6/4/2020 3:05,0.37,NA
6/4/2020 3:10,0.38,NA
6/4/2020 3:15,0.32,NA
6/4/2020 3:20,0.33,NA
6/4/2020 3:25,0.33,NA
6/4/2020 3:30,0.38,NA
6/4/2020 3:35,0.43,NA
6/4/2020 3:40,0.47,NA
6/4/2020 3:45,0.37,NA
6/4/2020 3:50,0.34,NA
6/4/2020 3:55,0.34,NA
6/4/2020 4:00,0.31,NA
6/4/2020 4:05,0.38,NA
6/4/2020 4:10,0.34,NA
6/4/2020 4:15,0.33,NA
6/4/2020 4:20,0.39,NA
6/4/2020 4:25,0.32,NA
6/4/2020 4:30,0.41,NA
6/4/2020 4:35,0.36,NA
6/4/2020 4:40,0.39,NA
6/4/2020 4:45,0.37,NA
6/4/2020 4:50,0.43,NA
6/4/2020 4:55,0.39,NA
6/4/2020 5:00,0.41,NA
6/4/2020 5:05,0.39,NA
6/4/2020 5:10,0.45,NA
6/4/2020 5:15,0.45,NA
6/4/2020 5:20,0.39,NA
6/4/2020 5:25,0.41,NA
6/4/2020 5:30,0.36,NA
6/4/2020 5:35,0.37,NA
6/4/2020 5:40,0.42,NA
6/4/2020 5:45,0.37,NA
6/4/2020 5:50,0.39,NA
6/4/2020 5:55,0.32,NA
6/4/2020 6:00,0.37,NA
6/4/2020 6:05,0.35,NA
6/4/2020 6:10,0.36,NA
6/4/2020 6:15,0.41,NA
6/4/2020 6:20,0.41,NA
6/4/2020 6:25,0.35,NA
6/4/2020 6:30,0.28,NA
6/4/2020 6:35,0.3,NA
6/4/2020 6:40,0.36,NA
6/4/2020 6:45,0.39,NA
6/4/2020 6:50,0.37,NA
6/4/2020 6:55,0.33,NA
6/4/2020 7:00,0.42,NA
6/4/2020 7:05,0.41,NA
6/4/2020 7:10,0.37,NA
6/4/2020 7:15,0.36,NA
6/4/2020 7:20,0.37,NA
6/4/2020 7:25,0.35,NA
6/4/2020 7:30,0.35,NA
6/4/2020 7:35,0.29,NA
6/4/2020 7:40,0.32,NA
6/4/2020 7:45,0.46,NA
6/4/2020 7:50,0.43,NA
6/4/2020 7:55,0.39,NA
6/4/2020 8:00,0.48,NA
6/4/2020 8:05,0.46,NA
6/4/2020 8:10,0.5,NA
6/4/2020 8:15,0.6,NA
6/4/2020 8:20,0.5,NA
6/4/2020 8:25,0.43,NA
6/4/2020 8:30,0.42,NA
6/4/2020 8:35,0.47,NA
6/4/2020 8:40,0.58,NA
6/4/2020 8:45,0.59,NA
6/4/2020 8:50,0.77,NA
6/4/2020 8:55,0.71,NA
6/4/2020 9:00,0.51,NA
6/4/2020 9:05,0.52,NA
6/4/2020 9:10,0.57,NA
6/4/2020 9:15,0.65,NA
6/4/2020 9:20,0.78,NA
6/4/2020 9:25,0.67,NA
6/4/2020 9:30,0.67,NA
6/4/2020 9:35,0.72,NA
6/4/2020 9:40,0.65,NA
6/4/2020 9:45,0.66,NA
6/4/2020 9:50,0.73,NA
6/4/2020 9:55,0.56,NA
6/4/2020 10:00,0.38,NA
6/4/2020 10:05,0.52,NA
6/4/2020 10:10,0.53,NA
6/4/2020 10:15,0.46,NA
6/4/2020 10:20,0.29,NA
6/4/2020 10:25,0.46,NA
6/4/2020 10:30,0.47,NA
6/4/2020 10:35,0.29,NA
6/4/2020 10:40,0.29,NA
6/4/2020 10:45,0.28,NA
6/4/2020 10:50,0.15,NA
6/4/2020 10:55,0.32,NA
6/4/2020 11:00,0.38,NA
6/4/2020 11:05,0.59,NA
6/4/2020 11:10,0.56,NA
6/4/2020 11:15,0.49,NA
6/4/2020 11:20,0.51,NA
6/4/2020 11:25,0.44,NA
6/4/2020 11:30,0.43,NA
6/4/2020 11:35,0.45,NA
6/4/2020 11:40,0.49,NA
6/4/2020 11:45,0.38,NA
6/4/2020 11:50,0.36,NA
6/4/2020 11:55,0.35,NA
6/4/2020 12:00,0.37,NA
6/4/2020 12:05,0.26,NA
6/4/2020 12:10,0.26,NA
6/4/2020 12:15,0.38,NA
6/4/2020 12:20,0.35,NA
6/4/2020 12:25,0.4,NA
6/4/2020 12:30,0.33,NA
6/4/2020 12:35,0.31,NA
6/4/2020 12:40,0.22,NA
6/4/2020 12:45,0.27,NA
6/4/2020 12:50,0.27,NA
6/4/2020 12:55,0.29,NA
6/4/2020 13:00,0.35,NA
6/4/2020 13:05,0.32,NA
6/4/2020 13:10,0.28,NA
6/4/2020 13:15,0.39,NA
6/4/2020 13:20,0.21,NA
6/4/2020 13:25,0.33,NA
6/4/2020 13:30,0.35,NA
6/4/2020 13:35,0.34,NA
6/4/2020 13:40,0.31,NA
6/4/2020 13:45,0.29,NA
6/4/2020 13:50,0.3,NA
6/4/2020 13:55,0.28,NA
6/4/2020 14:00,0.3,NA
6/4/2020 14:05,0.26,NA
6/4/2020 14:10,0.23,NA
6/4/2020 14:15,0.28,NA
6/4/2020 14:20,0.21,NA
6/4/2020 14:25,0.27,NA
6/4/2020 14:30,0.28,NA
6/4/2020 14:35,0.27,NA
6/4/2020 14:40,0.33,NA
6/4/2020 14:45,0.24,NA
6/4/2020 14:50,0.25,NA
6/4/2020 14:55,0.26,NA
6/4/2020 15:00,0.23,NA
6/4/2020 15:05,0.16,NA
6/4/2020 15:10,0.16,NA
6/4/2020 15:15,0.17,NA
6/4/2020 15:20,0.17,NA
6/4/2020 15:25,0.27,NA
6/4/2020 15:30,0.23,NA
6/4/2020 15:35,0.21,NA
6/4/2020 15:40,0.28,NA
6/4/2020 15:45,0.26,NA
6/4/2020 15:50,0.26,NA
6/4/2020 15:55,0.3,NA
6/4/2020 16:00,0.31,NA
6/4/2020 16:05,0.19,NA
6/4/2020 16:10,0.19,NA
6/4/2020 16:15,0.32,NA
6/4/2020 16:20,0.35,NA
6/4/2020 16:25,0.25,NA
6/4/2020 16:30,0.12,NA
6/4/2020 16:35,0.19,NA
6/4/2020 16:40,0.31,NA
6/4/2020 16:45,0.29,NA
6/4/2020 16:50,0.36,NA
6/4/2020 16:55,0.3,NA
6/4/2020 17:00,0.16,NA
6/4/2020 17:05,0.16,NA
6/4/2020 17:10,0.12,NA
6/4/2020 17:15,0.11,NA
6/4/2020 17:20,0.15,NA
6/4/2020 17:25,0.2,NA
6/4/2020 17:30,0.49,NA
6/4/2020 17:35,0.69,NA
6/4/2020 17:40,0.37,NA
6/4/2020 17:45,0.31,NA
6/4/2020 17:50,0.33,NA
6/4/2020 17:55,0.33,NA
6/4/2020 18:00,0.54,NA
6/4/2020 18:05,0.85,NA
6/4/2020 18:10,0.48,NA
6/4/2020 18:15,0.3,NA
6/4/2020 18:20,0.42,NA
6/4/2020 18:25,0.35,NA
6/4/2020 18:30,0.31,NA
6/4/2020 18:35,0.31,NA
6/4/2020 18:40,0.28,NA
6/4/2020 18:45,0.32,NA
6/4/2020 18:50,0.33,NA
6/4/2020 18:55,0.36,NA
6/4/2020 19:00,0.27,NA
6/4/2020 19:05,0.26,NA
6/4/2020 19:10,0.33,NA
6/4/2020 19:15,0.26,NA
6/4/2020 19:20,0.31,NA
6/4/2020 19:25,0.31,NA
6/4/2020 19:30,0.34,NA
6/4/2020 19:35,0.3,NA
6/4/2020 19:40,0.26,NA
6/4/2020 19:45,0.2,NA
6/4/2020 19:50,0.4,NA
6/4/2020 19:55,0.41,NA
6/4/2020 20:00,0.32,NA
6/4/2020 20:05,0.32,NA
6/4/2020 20:10,0.31,NA
6/4/2020 20:15,0.3,NA
6/4/2020 20:20,0.34,NA
6/4/2020 20:25,0.45,NA
6/4/2020 20:30,0.48,NA
6/4/2020 20:35,0.38,NA
6/4/2020 20:40,0.43,NA
6/4/2020 20:45,0.41,NA
6/4/2020 20:50,0.48,NA
6/4/2020 20:55,0.36,NA
6/4/2020 21:00,0.29,NA
6/4/2020 21:05,0.28,NA
6/4/2020 21:10,0.31,NA
6/4/2020 21:15,0.26,NA
6/4/2020 21:20,0.33,NA
6/4/2020 21:25,0.38,NA
6/4/2020 21:30,0.33,NA
6/4/2020 21:35,0.34,NA
6/4/2020 21:40,0.28,NA
6/4/2020 21:45,0.26,NA
6/4/2020 21:50,0.34,NA
6/4/2020 21:55,0.59,NA
6/4/2020 22:00,0.77,NA
6/4/2020 22:05,0.72,NA
6/4/2020 22:10,0.79,NA
6/4/2020 22:15,1.31,NA
6/4/2020 22:20,1,NA
6/4/2020 22:25,0.41,NA
6/4/2020 22:30,0.33,NA
6/4/2020 22:35,0.44,NA
6/4/2020 22:40,0.53,NA
6/4/2020 22:45,0.66,NA
6/4/2020 22:50,0.49,NA
6/4/2020 22:55,0.21,NA
6/4/2020 23:00,0.13,NA
6/4/2020 23:05,0.1,NA
6/4/2020 23:10,0.16,NA
6/4/2020 23:15,0.15,NA
6/4/2020 23:20,0.06,NA
6/4/2020 23:25,0.21,NA
6/4/2020 23:30,0.24,NA
6/4/2020 23:35,0.28,NA
6/4/2020 23:40,0.25,NA
6/4/2020 23:45,0.14,NA
6/4/2020 23:50,0.17,NA
6/4/2020 23:55,0.24,NA
6/5/2020 0:00,0.24,NA
6/5/2020 0:05,0.32,NA
6/5/2020 0:10,0.22,NA
6/5/2020 0:15,0.17,NA
6/5/2020 0:20,0.29,NA
6/5/2020 0:25,0.31,NA
6/5/2020 0:30,0.25,NA
6/5/2020 0:35,0.31,NA
6/5/2020 0:40,0.31,NA
6/5/2020 0:45,0.26,NA
6/5/2020 0:50,0.26,NA
6/5/2020 0:55,0.3,NA
6/5/2020 1:00,0.23,NA
6/5/2020 1:05,0.23,NA
6/5/2020 1:10,0.16,NA
6/5/2020 1:15,0.2,NA
6/5/2020 1:20,0.23,NA
6/5/2020 1:25,0.19,NA
6/5/2020 1:30,0.28,NA
6/5/2020 1:35,0.19,NA
6/5/2020 1:40,0.27,NA
6/5/2020 1:45,0.32,NA
6/5/2020 1:50,0.24,NA
6/5/2020 1:55,0.25,NA
6/5/2020 2:00,0.37,NA
6/5/2020 2:05,0.4,NA
6/5/2020 2:10,0.3,NA
6/5/2020 2:15,0.26,NA
6/5/2020 2:20,0.34,NA
6/5/2020 2:25,0.54,NA
6/5/2020 2:30,0.73,NA
6/5/2020 2:35,0.57,NA
6/5/2020 2:40,0.36,NA
6/5/2020 2:45,0.3,NA
6/5/2020 2:50,0.23,NA
6/5/2020 2:55,0.26,NA
6/5/2020 3:00,0.16,NA
6/5/2020 3:05,0.27,NA
6/5/2020 3:10,0.29,NA
6/5/2020 3:15,0.26,NA
6/5/2020 3:20,0.2,NA
6/5/2020 3:25,0.15,NA
6/5/2020 3:30,0.3,NA
6/5/2020 3:35,0.25,NA
6/5/2020 3:40,0.19,NA
6/5/2020 3:45,0.17,NA
6/5/2020 3:50,0.16,NA
6/5/2020 3:55,0.16,NA
6/5/2020 4:00,0.19,NA
6/5/2020 4:05,0.19,NA
6/5/2020 4:10,0.25,NA
6/5/2020 4:15,0.18,NA
6/5/2020 4:20,0.23,NA
6/5/2020 4:25,0.27,NA
6/5/2020 4:30,0.25,NA
6/5/2020 4:35,0.27,NA
6/5/2020 4:40,0.24,NA
6/5/2020 4:45,0.25,NA
6/5/2020 4:50,0.25,NA
6/5/2020 4:55,0.29,NA
6/5/2020 5:00,0.27,NA
6/5/2020 5:05,0.26,NA
6/5/2020 5:10,0.32,NA
6/5/2020 5:15,0.31,NA
6/5/2020 5:20,0.22,NA
6/5/2020 5:25,0.26,NA
6/5/2020 5:30,0.3,NA
6/5/2020 5:35,0.41,NA
6/5/2020 5:40,0.38,NA
6/5/2020 5:45,0.39,NA
6/5/2020 5:50,0.38,NA
6/5/2020 5:55,0.31,NA
6/5/2020 6:00,0.32,NA
6/5/2020 6:05,0.4,NA
6/5/2020 6:10,0.38,NA
6/5/2020 6:15,0.33,NA
6/5/2020 6:20,0.37,NA
6/5/2020 6:25,0.29,NA
6/5/2020 6:30,0.25,NA
6/5/2020 6:35,0.32,NA
6/5/2020 6:40,0.22,NA
6/5/2020 6:45,0.22,NA
6/5/2020 6:50,0.26,NA
6/5/2020 6:55,0.3,NA
6/5/2020 7:00,0.26,NA
6/5/2020 7:05,0.3,NA
6/5/2020 7:10,0.28,NA
6/5/2020 7:15,0.24,NA
6/5/2020 7:20,0.3,NA
6/5/2020 7:25,0.27,NA
6/5/2020 7:30,0.19,NA
6/5/2020 7:35,0.28,NA
6/5/2020 7:40,0.27,NA
6/5/2020 7:45,0.33,NA
6/5/2020 7:50,0.27,NA
6/5/2020 7:55,0.25,NA
6/5/2020 8:00,0.26,NA
6/5/2020 8:05,0.21,NA
6/5/2020 8:10,0.26,NA
6/5/2020 8:15,0.38,NA
6/5/2020 8:20,0.34,NA
6/5/2020 8:25,0.23,NA
6/5/2020 8:30,0.15,NA
6/5/2020 8:35,0.32,NA
6/5/2020 8:40,0.22,NA
6/5/2020 8:45,0.21,NA
6/5/2020 8:50,0.21,NA
6/5/2020 8:55,0.21,NA
6/5/2020 9:00,0.21,NA
6/5/2020 9:05,0.17,NA
6/5/2020 9:10,0.2,NA
6/5/2020 9:15,0.24,NA
6/5/2020 9:20,0.24,NA
6/5/2020 9:25,0.32,NA
6/5/2020 9:30,0.28,NA
6/5/2020 9:35,0.22,NA
6/5/2020 9:40,0.25,NA
6/5/2020 9:45,0.13,NA
6/5/2020 9:50,0.15,NA
6/5/2020 9:55,0.17,NA
6/5/2020 10:00,0.27,NA
6/5/2020 10:05,0.42,NA
6/5/2020 10:10,0.44,NA
6/5/2020 10:15,0.3,NA
6/5/2020 10:20,0.17,NA
6/5/2020 10:25,0.15,NA
6/5/2020 10:30,0.22,NA
6/5/2020 10:35,0.37,NA
6/5/2020 10:40,0.38,NA
6/5/2020 10:45,0.43,NA
6/5/2020 10:50,0.59,NA
6/5/2020 10:55,0.64,NA
6/5/2020 11:00,0.57,NA
6/5/2020 11:05,0.67,NA
6/5/2020 11:10,0.61,NA
6/5/2020 11:15,0.7,NA
6/5/2020 11:20,0.74,NA
6/5/2020 11:25,0.58,NA
6/5/2020 11:30,0.47,NA
6/5/2020 11:35,0.38,NA
6/5/2020 11:40,0.48,NA
6/5/2020 11:45,0.52,NA
6/5/2020 11:50,0.53,NA
6/5/2020 11:55,0.3,NA
6/5/2020 12:00,0.25,NA
6/5/2020 12:05,0.16,NA
6/5/2020 12:10,0.29,NA
6/5/2020 12:15,0.26,NA
6/5/2020 12:20,0.36,NA
6/5/2020 12:25,0.34,NA
6/5/2020 12:30,0.41,NA
6/5/2020 12:35,0.31,NA
6/5/2020 12:40,0.31,NA
6/5/2020 12:45,0.3,NA
6/5/2020 12:50,0.29,NA
6/5/2020 12:55,0.27,NA
6/5/2020 13:00,0.21,NA
6/5/2020 13:05,0.28,NA
6/5/2020 13:10,0.19,NA
6/5/2020 13:15,0.2,NA
6/5/2020 13:20,0.17,NA
6/5/2020 13:25,0.18,NA
6/5/2020 13:30,0.15,NA
6/5/2020 13:35,0.04,NA
6/5/2020 13:40,0,NA
6/5/2020 13:45,0,NA
6/5/2020 13:50,0,NA
6/5/2020 13:55,0,NA
6/5/2020 14:00,0.07,NA
6/5/2020 14:05,0.1,NA
6/5/2020 14:10,0.03,NA
6/5/2020 14:15,0,NA
6/5/2020 14:20,0,NA
6/5/2020 14:25,0.15,NA
6/5/2020 14:30,0.28,NA
6/5/2020 14:35,0.22,NA
6/5/2020 14:40,0.2,NA
6/5/2020 14:45,0.22,NA
6/5/2020 14:50,0.22,NA
6/5/2020 14:55,0.23,NA
6/5/2020 15:00,0.22,NA
6/5/2020 15:05,0.21,NA
6/5/2020 15:10,0.24,NA
6/5/2020 15:15,0.3,NA
6/5/2020 15:20,0.34,NA
6/5/2020 15:25,0.3,NA
6/5/2020 15:30,0.25,NA
6/5/2020 15:35,0.25,NA
6/5/2020 15:40,0.27,NA
6/5/2020 15:45,0.32,NA
6/5/2020 15:50,0.32,NA
6/5/2020 15:55,0.3,NA
6/5/2020 16:00,0.28,NA
6/5/2020 16:05,0.33,NA
6/5/2020 16:10,0.34,NA
6/5/2020 16:15,0.26,NA
6/5/2020 16:20,0.4,NA
6/5/2020 16:25,0.53,NA
6/5/2020 16:30,0.4,NA
6/5/2020 16:35,0.31,NA
