API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,Formation at Total Depth,Target Formation,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Completion Date,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Horizontal Length,DI Lateral Length,First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Latest Gas,Latest Oil,Latest Water,Latest GOR,2nd Month GOR,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
04259216960000,STATE 3095,231,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,NO POOL BREAKDOWN,,,-39.37,,,OIL,ACTIVE,1,124816666,COM,,,2009-06-16,D,,,,,,2010-06-01,2024-06-01,134,,,,,,,,,,,,1475.67,2,957.00,36,1388.00,2,8.8540,2,,,,51618.81,44909.00,44134.00,784378.00,1017.56,0.3097,309.7130,319.00,344.00,7949.00,927.33,378.96,2132.00,762.00,2005.00,26224.00,,,,5737.33,2600.00,5304.00,73585.00,34.4240,,,,2548.0000,2619.0000,61779.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,,,24.200000,,33.7186390,-118.1141050,,
04259216950000,STATE 3095,230,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,NO POOL BREAKDOWN,,,-39.37,,,OIL,INACTIVE,1,124816658,COM,,,2009-06-16,D,,,,,,2010-05-01,2020-08-01,116,,,,,,,,,,,,5412.00,5,2298.00,5,5029.00,5,32.4720,5,,,,140336.52,101967.00,123342.00,1017871.00,826.70,0.8420,842.0190,62.00,64.00,3070.00,968.75,337.93,19373.83,7337.00,18151.00,63251.00,,,,35679.50,15453.00,33104.00,121813.00,214.0770,,,,4179.0000,3743.0000,46167.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,,,24.400000,,33.7186550,-118.1141050,33.7186550,-118.1141050
04259216940000,STATE 3095,132,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,NO POOL BREAKDOWN,,,-39.37,7100.00,,OIL,INACTIVE,1,124816654,COM,,,2009-06-16,D,,,,,,2010-05-01,2023-04-01,147,,,,,,,,,,,,5283.83,2,2297.00,12,5002.00,2,31.7030,2,,,,199186.51,152079.00,173840.00,1025612.00,874.82,1.1951,1195.1190,628.00,529.00,5241.00,1187.15,338.06,18923.83,7253.00,17715.00,76339.00,,,,35074.17,15397.00,32508.00,127080.00,210.4450,,,,7485.0000,6738.0000,64201.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,,,24.300000,,33.7186280,-118.1141360,,
04259216920000,STATE 3095,128,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,NO POOL BREAKDOWN,,,-39.37,6940.00,6940.00,OIL,ACTIVE,1,124816648,COM,,,2009-03-11,V,,,,,,2010-05-01,2024-06-01,169,,,,,,,,,,,,6455.33,9,4837.00,84,5900.00,9,38.7320,9,,,,459486.46,373023.00,397316.00,574425.00,938.86,2.7569,2756.9190,1939.00,2089.00,2748.00,928.20,337.90,19002.33,7292.00,17787.00,45208.00,,,,46624.00,21252.00,43082.00,88163.00,279.7440,,,,20053.0000,20360.0000,28788.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,,,24.200000,,33.7186850,-118.1141200,33.7186850,-118.1141200
04259216910000,STATE 3095,126,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,NO POOL BREAKDOWN,,,-39.37,,,OIL,INACTIVE,1,124816642,COM,,,2009-03-11,D,,,,,,2010-06-01,2023-12-01,149,,,,,,,,,,,,2602.50,11,1443.00,11,2362.00,11,15.6150,11,,,,109032.81,88091.00,94351.00,1156176.00,933.65,0.6542,654.1970,217.00,208.00,2046.00,1043.27,379.02,10578.83,4229.00,9874.00,77916.00,,,,19934.17,9031.00,18429.00,147792.00,119.6050,,,,5084.0000,4750.0000,70770.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,,,24.200000,,33.7187120,-118.1141200,,
04259216900000,STATE 3095,131,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,NO POOL BREAKDOWN,,,-39.37,6700.00,6700.00,OIL,ACTIVE,1,124816665,COM,,,2009-03-11,V,,,,,,2010-04-01,2024-06-01,165,,,,,,,,,,,,8230.17,9,3913.00,9,7578.00,9,49.3810,9,,,,389217.82,287327.00,341330.00,758969.00,841.79,2.3353,2335.3070,711.00,766.00,4050.00,928.20,297.87,24105.17,8437.00,22699.00,40346.00,,,,67051.67,29386.00,62154.00,70492.00,402.3100,,,,7182.0000,7311.0000,34899.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,,,24.200000,,33.7186430,-118.1141360,33.7186430,-118.1141360
04259216890000,STATE 3095,223,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,NO POOL BREAKDOWN,,,-39.37,6900.00,6900.00,OIL,ACTIVE,1,124816670,COM,,,2009-03-11,V,,,,,,2010-07-01,2024-06-01,162,,,,,,,,,,,,1786.50,5,1003.00,137,1639.00,5,10.7190,5,,,,93464.06,72048.00,81456.00,1112389.00,884.50,0.5608,560.7840,213.00,230.00,5633.00,926.09,389.50,7089.00,3054.00,6580.00,87012.00,,,,13132.33,6230.00,12094.00,136293.00,78.7940,,,,3242.0000,3253.0000,67172.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,,,24.200000,,33.7187460,-118.1140820,33.7187460,-118.1140820
04259216880000,STATE 3095,125,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,NO POOL BREAKDOWN,,,-39.37,6655.00,,OIL,ACTIVE,1,124816657,COM,,,2009-03-11,D,,,,,,2010-06-01,2024-06-01,166,,,,,,,,,,,,2393.17,2,853.00,2,2251.00,2,14.3590,2,,,,128489.84,73961.00,116163.00,3692503.00,636.70,0.7709,770.9390,336.00,557.00,19523.00,603.23,378.94,8788.67,3502.00,8205.00,98580.00,,,,13832.67,6076.00,12820.00,171778.00,82.9960,,,,4373.0000,6786.0000,237145.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,,,24.200000,,33.7187230,-118.1141130,,
04259211290000,STATE 3095,123,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,MULTIPLE,,,-39.37,4010.00,,OIL,ACTIVE,2,"100188248,130242765",MULTIPLE,MULTIPLE,,1982-01-01,D,,,,,,1982-03-01,2024-02-01,233,,,,,,,,,,,,13264.33,199,4616.00,202,13133.00,200,79.5860,199,,,,693168.81,178133.00,663480.00,7591623.00,268.48,4.1590,4159.0130,309.00,815.00,34813.00,379.14,0.00,33325.00,0.00,33325.00,89583.00,,,,59703.00,0.00,59703.00,163990.00,358.2180,,,,4552.0000,12282.0000,487036.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7191430,-118.1145400,,
04259210750000,STATE 3095,207,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,NO POOL BREAKDOWN,49.00,DF,-39.32,5238.00,,OIL,ACTIVE,1,100184624,COM,,,1981-08-01,D,,,,,,1981-10-01,2024-06-01,356,,,,,,,,,,,,11252.67,186,6278.00,192,10505.00,184,67.5160,186,,,,691925.38,255614.00,649323.00,4906249.00,393.66,4.1516,4151.5520,235.00,727.00,14369.00,323.25,52.48,22363.33,1640.00,22090.00,10345.00,,,,37447.33,3470.00,36869.00,20948.00,224.6840,,,,2813.0000,8094.0000,170508.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,,,23.900000,,33.7188910,-118.1136090,,
04259209730000,STATE 3095,111,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,NO POOL BREAKDOWN,56.00,DF,-38.98,4018.00,,OIL,ACTIVE,1,100185761,COM,,,1980-02-01,D,,,,,,1981-01-01,2024-06-01,337,,,,,,,,,,,,5768.67,1,5775.00,202,5717.00,1,34.6120,1,,,,530017.70,203331.00,496129.00,1593067.00,409.83,3.1801,3180.1050,154.00,477.00,6939.00,322.85,57.70,28021.67,1810.00,27720.00,5705.00,,,,43935.33,3650.00,43327.00,12155.00,263.6120,,,,1508.0000,4403.0000,66070.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,,,23.900000,,33.7192000,-118.1143260,,
04259207410000,STATE 3095,117,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,MULTIPLE,,,-36.09,,,OIL,ACTIVE,3,"100116251,130231824,130259163",MULTIPLE,MULTIPLE,,1976-04-01,V,,,,,,1977-01-01,2024-06-01,346,,,,,,,,,,,,15017.00,253,14736.00,253,13273.00,250,90.1020,253,,,,1010939.61,341488.00,954025.00,1299312.00,357.94,6.0656,6065.6380,137.00,421.00,3001.00,325.42,407.41,51601.33,19910.00,48283.00,2860.00,,,,93227.00,38940.00,86737.00,5860.00,559.3620,,,,1839.0000,5215.0000,45931.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7192420,-118.1138530,33.7192420,-118.1138530
04259202450000,STATE 3095,106,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,NO POOL BREAKDOWN,36.00,DF,-36.09,,,OIL,ACTIVE,1,100140491,COM,,1968-11-01,1976-04-01,D,,,,,,1977-01-01,2024-06-01,399,,,,,,,,,,,,11386.00,238,5790.00,251,11318.00,238,68.3160,238,,,,955584.38,286316.00,907865.00,4252355.00,315.37,5.7335,5733.5060,466.00,1432.00,22756.00,325.42,192.04,41913.67,7240.00,40707.00,23985.00,,,,82356.33,14600.00,79923.00,49735.00,494.1380,,,,3134.0000,9222.0000,186864.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,,,24.200000,,33.7193830,-118.1138530,,
04259202230000,STATE 3095,116B,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,LOWER,LOWER,MULTIPLE,56.00,DF,-39.37,5044.00,,OIL,ACTIVE,3,"100140488,130226281,130259161",MULTIPLE,MULTIPLE,1968-09-18,1976-04-01,D,,,,,,1981-10-01,2024-06-01,365,,,,,,,,,,,,14575.83,190,2799.00,170,14314.00,190,87.4550,190,,,,884516.03,277680.00,838236.00,3909949.00,331.27,5.3071,5307.0960,282.00,869.00,12899.00,324.51,49.73,32397.33,1820.00,32094.00,6835.00,,,,52120.33,3650.00,51512.00,20856.00,312.7220,,,,3987.0000,11427.0000,121240.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7188450,-118.1140900,,
04259201500000,STATE 3095,115,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,MULTIPLE,56.00,DF,-38.46,,,OIL,INACTIVE,2,"100116239,130237365",MULTIPLE,MULTIPLE,1968-02-28,1976-04-01,D,,,,,,1977-01-01,2019-11-01,360,,,,,,,,,,,,16383.17,243,2553.00,268,16304.00,243,98.2990,243,,,,1078405.65,312657.00,1026296.00,10993923.00,304.65,6.4704,6470.4330,293.00,743.00,22378.00,394.35,404.33,19895.67,7240.00,18689.00,19100.00,,,,38278.33,14600.00,35845.00,37950.00,229.6700,,,,5699.0000,13517.0000,388865.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7192840,-118.1145400,,
04259200940000,STATE 3095,213,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,MULTIPLE,36.00,DF,-39.37,3226.00,,OIL,ACTIVE,3,"100140477,130242762,130242763",MULTIPLE,MULTIPLE,1967-10-21,1976-04-01,D,,,,,,1977-01-01,2024-06-01,348,,,,,,,,,,,,5759.17,275,8959.00,275,5547.00,246,34.5550,275,,,,594031.37,139712.00,570746.00,3455261.00,244.79,3.5642,3564.1880,310.00,956.00,20400.00,324.27,6.40,29389.17,181.00,29359.00,20945.00,,,,56140.83,365.00,56080.00,39955.00,336.8450,,,,1363.0000,4076.0000,113873.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7190510,-118.1143260,,
04259200650000,STATE 3095,222,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,MULTIPLE,,,-38.02,,,OIL,INACTIVE,3,"100116235,130237363,130259160",MULTIPLE,MULTIPLE,,1976-04-01,V,,,,,,1977-01-01,2018-08-01,316,,,,,,,,,,,,13750.83,34,7269.00,249,13105.00,34,82.5050,34,,,,828895.99,323586.00,774965.00,4624607.00,417.55,4.9734,4973.3760,0.00,0.00,1204.00,,265.63,55785.00,14442.00,53378.00,50425.00,,,,108920.50,29631.00,103982.00,105339.00,653.5230,,,,2242.0000,2636.0000,124752.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7190020,-118.1136090,33.7190020,-118.1136090
04259002780000,STATE 3095,221,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,MULTIPLE,36.00,DF,-38.08,3171.00,,OIL,ACTIVE,3,"100140120,130231772,130253598",MULTIPLE,MULTIPLE,1966-11-03,1976-04-01,D,,,,,,1977-01-01,2024-06-01,312,,,,,,,,,,,,10818.00,261,3329.00,264,10266.00,261,64.9080,261,,,,494031.40,161882.00,467051.00,3477839.00,346.60,2.9642,2964.1880,77.00,237.00,6764.00,324.89,299.91,12787.17,4525.00,12033.00,6675.00,,,,22130.83,9125.00,20610.00,15125.00,132.7850,,,,985.0000,2806.0000,64885.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7189980,-118.1138530,,
04259002680000,STATE 3095,103A,STATE 3095,DCOR,DCOR,DCOR,,BELMONT OFFSHORE,ORANGE (WATERS) (CA),CA COAST,,,NO POOL BREAKDOWN,NO POOL BREAKDOWN,MULTIPLE,30.00,DF,-37.69,,,OIL,ACTIVE,3,"100140115,130226240,130253596",MULTIPLE,MULTIPLE,,1976-04-01,D,,,,,,1977-01-01,2024-06-01,389,,,,,,,,,,,,6579.33,1,1807.00,284,6507.00,1,39.4760,1,,,,480653.18,151021.00,455483.00,5145459.00,331.56,2.8839,2883.9190,332.00,1021.00,24072.00,325.17,74.70,27240.33,2534.00,26818.00,34452.00,,,,38425.33,5054.00,37583.00,68161.00,230.5520,,,,3420.0000,9915.0000,266175.0000,LOS ANGELES BASIN,,CA,22,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7193830,-118.1145400,,
04237305400000,UNSPECIFIED,A-832,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.69,,,OIL,ACTIVE,1,131096412,COM,,,2023-11-01,D,,,,,,2023-11-01,2024-05-01,7,,,,,,,,,,,,1493.83,2,605.00,2,1393.00,2,8.9630,2,,,,7660.83,2951.00,7169.00,166597.00,411.63,0.0460,45.9650,365.00,956.00,25093.00,381.80,434.31,6644.00,2586.00,6213.00,141504.00,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,17.500000,,33.7599870,-118.1819830,,
04237305390000,UNSPECIFIED,A-802,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.79,,,OIL,ACTIVE,1,131096411,COM,,,2023-12-01,D,,,,,,2023-12-01,2024-05-01,6,,,,,,,,,,,,1026.00,2,372.00,2,964.00,2,6.1560,2,,,,4689.66,1720.00,4403.00,331644.00,390.64,0.0281,28.1380,272.00,715.00,54602.00,380.42,385.89,4689.67,1720.00,4403.00,331644.00,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,19.900000,,33.7599250,-118.1822690,,
04237305380000,UNSPECIFIED,A-819,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.69,,,OIL,ACTIVE,1,131096472,COM,,,2023-08-01,D,,,,,,2023-08-01,2024-05-01,10,,,,,,,,,,,,1623.00,4,318.00,4,1570.00,4,9.7380,4,,,,14108.66,2674.00,13663.00,589602.00,195.71,0.0847,84.6520,229.00,1332.00,55664.00,171.92,209.63,8353.67,1636.00,8081.00,354910.00,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,15.700000,,33.7599830,-118.1821130,,
04237305370000,UNSPECIFIED,A-833,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TAR,TAR,TAR,,,19.70,,,OIL,ACTIVE,1,131096513,COM,,,2023-08-01,D,,,,,,2023-08-01,2024-05-01,10,,,,,,,,,,,,3366.33,2,2006.00,2,3032.00,2,20.1980,2,,,,22928.33,12782.00,20798.00,348959.00,614.58,0.1376,137.5700,808.00,1403.00,31451.00,575.91,661.61,15514.00,8754.00,14055.00,203523.00,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,13.200000,,33.7600100,-118.1819790,,
04237305340000,UNSPECIFIED,A-751,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,17.14,,,OIL,ACTIVE,1,131096444,COM,,,2023-10-01,D,,,,,,2023-10-01,2024-04-01,7,,,,,,,,,,,,1120.00,4,181.00,2,1093.00,4,6.7200,4,,,,5394.34,914.00,5242.00,229910.00,174.36,0.0324,32.3660,10.00,75.00,3529.00,133.33,191.94,5317.67,904.00,5167.00,226381.00,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,15.100000,,33.7598340,-118.1824940,,
04237305300000,UNSPECIFIED,A-655,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,14.39,,,OIL,ACTIVE,1,131096410,COM,,,2023-06-01,D,,,,,,2023-06-01,2024-05-01,12,,,,,,,,,,,,6893.00,1,1302.00,1,6676.00,1,41.3580,1,,,,37595.66,7216.00,36393.00,539890.00,198.28,0.2256,225.5740,326.00,1879.00,48290.00,173.50,203.10,24244.67,4744.00,23454.00,259643.00,,,,37595.67,7216.00,36393.00,539890.00,225.5740,,,,7216.0000,36393.0000,539890.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,13.400000,,33.7592500,-118.1826460,,
04237305290000,UNSPECIFIED,A-767,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.82,,,OIL,ACTIVE,1,131096409,COM,,,2023-06-01,D,,,,,,2023-06-01,2024-05-01,12,,,,,,,,,,,,2116.50,5,321.00,5,2063.00,5,12.6990,5,,,,20051.67,2920.00,19565.00,476416.00,149.25,0.1203,120.3100,185.00,1409.00,41628.00,131.30,152.62,10243.17,1543.00,9986.00,214948.00,,,,20051.67,2920.00,19565.00,476416.00,120.3100,,,,2920.0000,19565.0000,476416.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,14.700000,,33.7599150,-118.1823640,,
04237305280000,UNSPECIFIED,A749,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,16.32,,,OIL,ACTIVE,1,131096512,COM,,,2023-05-01,D,,,,,,2023-05-01,2024-05-01,13,,,,,,,,,,,,1019.00,6,204.00,6,985.00,6,6.1140,6,,,,11633.18,2209.00,11265.00,845688.00,196.09,0.0698,69.7990,137.00,838.00,70876.00,163.48,194.88,5000.17,979.00,4837.00,343339.00,,,,10772.33,2072.00,10427.00,774812.00,64.6340,,,,2187.0000,11127.0000,830886.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,16.400000,,33.7598180,-118.1825100,,
04237305250000,UNSPECIFIED,A-652,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,14.97,,,OIL,ACTIVE,2,"130689210,131096658",MULTIPLE,MULTIPLE,,2023-09-01,D,,,,,,2023-09-01,2024-05-01,9,,,,,,,,,,,,3294.17,2,1303.00,2,3077.00,2,19.7650,2,,,,19791.34,7604.00,18524.00,338348.00,410.49,0.1187,118.7480,492.00,1286.00,44504.00,382.58,423.46,15088.83,5831.00,14117.00,203065.00,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7592340,-118.1826120,,
04237305240000,UNSPECIFIED,A-649,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,15.56,,,OIL,ACTIVE,2,"130689088,131096442",MULTIPLE,MULTIPLE,,2023-10-01,D,,,,,,2023-10-01,2024-05-01,8,,,,,,,,,,,,3657.00,1,1524.00,1,3403.00,1,21.9420,1,,,,12897.50,5157.00,12038.00,678292.00,428.39,0.0774,77.3850,351.00,920.00,85664.00,381.52,438.15,10852.50,4401.00,10119.00,502505.00,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7592040,-118.1826270,,
04237305230000,UNSPECIFIED,A-647,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,15.93,,,OIL,INACTIVE,1,130524581,COM,,,2021-01-01,D,,,,,,2021-01-01,2023-09-01,33,,,,,,,,,,,,2182.83,1,431.00,1,2111.00,1,13.0970,1,,,,38103.36,7280.00,36890.00,3305666.00,197.34,0.2286,228.6200,19.00,85.00,27612.00,223.53,201.36,11461.50,2217.00,11092.00,604302.00,,,,20131.00,3840.00,19491.00,1232466.00,120.7860,,,,1634.0000,8057.0000,1139736.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,16.100000,,33.7591880,-118.1826200,,
04237305210000,UNSPECIFIED,A-764,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,UPPER TERMINAL,UPPER TERMINAL,UPPER TERMINAL,,,19.24,,,OIL,ACTIVE,1,130220627,COM,,,2021-01-01,D,,,,,,2021-01-01,2024-05-01,41,,,,,,,,,,,,1291.33,1,368.00,1,1230.00,1,7.7480,1,,,,38784.19,10861.00,36974.00,1519721.00,293.75,0.2327,232.7050,153.00,556.00,33791.00,275.18,293.69,7295.17,2041.00,6955.00,211137.00,,,,14374.33,3956.00,13715.00,424697.00,86.2460,,,,2535.0000,8137.0000,463783.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,17.000000,,33.7598850,-118.1823770,33.7514256,-118.1785894
